kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M04	8.6970
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M05	8.7880
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M06	8.7640
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M07	8.6970
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M08	8.6450
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M09	8.6830
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M10	8.7400
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M11	8.7560
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1996M12	8.8570
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M01	8.9590
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M02	9.0630
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M03	9.1050
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M04	9.1490
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M05	9.2100
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M06	9.3370
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M07	9.5880
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M08	9.6620
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M09	9.5110
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M10	9.3640
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M11	9.2800
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1997M12	9.4400
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M01	9.5090
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M02	9.5820
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M03	9.6010
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M04	9.6120
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M05	9.4780
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M06	9.5680
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M07	9.5730
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M08	9.5020
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M09	9.2600
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M10	9.0910
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M11	9.1250
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1998M12	9.1090
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M01	9.2270
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M02	9.3470
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M03	9.4530
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M04	9.4940
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M05	9.4780
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M06	9.6290
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M07	9.6450
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M08	9.6220
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M09	9.7480
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M10	9.8030
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M11	10.0090
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	1999M12	10.1480
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M01	10.1430
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M02	10.3450
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M03	10.4800
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M04	10.6340
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M05	10.7450
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M06	10.3040
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M07	10.1600
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M08	10.2950
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M09	10.3100
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M10	10.2290
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M11	9.9660
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2000M12	9.6450
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M01	9.3470
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M02	9.4130
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M03	9.3600
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M04	8.9690
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M05	8.4920
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M06	8.3270
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M07	8.4710
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M08	8.3950
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M09	8.1690
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M10	8.0300
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M11	7.8150
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2001M12	7.9560
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M01	8.2050
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M02	8.4300
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M03	8.4450
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M04	8.6360
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M05	8.8230
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M06	8.7150
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M07	8.7540
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M08	8.8190
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M09	8.6550
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M10	8.6310
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M11	8.6200
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2002M12	8.7430
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M01	8.8010
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M02	8.8790
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M03	8.8100
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M04	8.9040
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M05	8.7990
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M06	8.6020
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M07	8.4800
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M08	8.3720
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M09	8.3630
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M10	8.3320
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M11	8.3950
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2003M12	8.2970
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M01	8.4940
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M02	8.5940
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M03	8.5400
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M04	8.4980
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M05	8.4550
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M06	8.4930
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M07	8.4780
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M08	8.5400
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M09	8.4870
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M10	8.4930
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M11	8.5280
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2004M12	8.8470
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M01	9.0620
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M02	9.2200
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M03	9.4130
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M04	9.2380
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M05	9.0560
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M06	9.3890
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M07	9.5140
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M08	9.5190
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M09	9.7960
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M10	10.1820
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M11	10.2240
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2005M12	9.8920
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M01	10.0050
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M02	9.7520
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M03	8.9210
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M04	8.1260
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M05	8.1300
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M06	7.8930
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M07	7.9110
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M08	8.2830
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M09	8.3540
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M10	8.6410
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M11	8.3550
Valutakurser (DKK pr. 100 enheder valuta)	Islandske kroner  (Jan. 1981-nov. 2008)	2006M12	8.1410
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M01	19.1240
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M02	19.1710
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M03	19.4120
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M04	19.1580
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M05	19.0280
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M06	19.0040
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M07	18.9470
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M08	18.8570
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M09	18.8500
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M10	18.8730
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M11	18.8510
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1995M12	18.8460
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M01	18.8190
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M02	18.8110
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M03	18.7940
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M04	18.7810
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M05	18.7780
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M06	18.7450
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M07	18.7170
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M08	18.7620
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M09	18.7060
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M10	18.6140
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M11	18.6370
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1996M12	18.5680
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M01	18.5000
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M02	18.4850
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M03	18.4900
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M04	18.4640
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M05	18.4500
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M06	18.4530
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M07	18.4490
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M08	18.4490
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M09	18.4450
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M10	18.4590
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M11	18.4530
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1997M12	18.4620
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M01	18.4640
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M02	18.4660
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M03	18.4780
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M04	18.4790
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M05	18.4720
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M06	18.4650
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M07	18.4780
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M08	18.4720
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M09	18.4630
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M10	18.4310
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M11	18.4310
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1998M12	18.4440
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M01	18.4460
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M02	18.4310
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M03	18.4250
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M04	18.4260
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M05	18.4270
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M06	18.4220
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M07	18.4400
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M08	18.4370
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M09	18.4280
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M10	18.4270
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M11	18.4350
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	1999M12	18.4440
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M01	18.4530
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M02	18.4560
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M03	18.4620
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M04	18.4690
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M05	18.4850
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M06	18.4930
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M07	18.4900
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M08	18.4870
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M09	18.4990
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M10	18.4610
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M11	18.4850
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2000M12	18.4870
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M01	18.5040
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M02	18.5010
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M03	18.5040
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M04	18.5010
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M05	18.4970
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M06	18.4770
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M07	18.4550
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M08	18.4560
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M09	18.4470
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M10	18.4350
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M11	18.4560
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2001M12	18.4510
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2002M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2003M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2004M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Belgiske franc  (1981-2001)	2004M02	..
