kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M01	88.3015
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M02	86.4548
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M03	86.5940
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M04	84.5965
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M05	84.8142
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M06	85.3341
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M07	86.6452
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M08	85.5683
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M09	85.6391
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M10	86.9957
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M11	88.8632
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2016M12	90.9171
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M01	90.3209
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M02	90.0285
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M03	89.6113
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M04	89.1847
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M05	86.4689
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M06	84.9319
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M07	82.7395
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M08	80.5457
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M09	79.9238
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M10	81.1127
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M11	81.2359
Valutakurser (DKK pr. 100 enheder valuta)	Hongkong dollar  (Jan. 2002-)	2017M12	80.4889
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M01	373.0273
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M02	371.8075
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M03	369.0432
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M04	363.7717
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M05	361.9345
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M06	361.1450
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M07	357.9400
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M08	358.7996
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M09	354.6595
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M10	357.5104
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M11	350.9432
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2007M12	353.3224
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M01	353.7545
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M02	358.2424
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M03	346.9544
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M04	347.0405
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M05	350.8700
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M06	350.3950
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M07	347.9774
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M08	354.8433
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M09	363.0045
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M10	379.2700
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M11	388.3315
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2008M12	375.3105
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M01	377.5419
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M02	383.8875
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M03	373.6355
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M04	376.1358
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M05	373.9200
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M06	365.9940
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M07	364.6261
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M08	361.7710
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M09	359.2205
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M10	359.3782
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M11	359.3071
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2009M12	364.6750
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M01	373.4695
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M02	385.2325
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M03	391.8826
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M04	402.2933
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M05	424.6933
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M06	435.6346
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M07	423.7354
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M08	426.2241
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M09	427.1809
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M10	411.6271
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M11	420.3318
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2010M12	431.3267
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M01	433.5233
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M02	427.9710
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M03	419.9900
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M04	413.7594
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M05	419.7005
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M06	420.1479
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M07	429.5652
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M08	429.6313
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M09	432.2782
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M10	425.5728
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M11	425.8064
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2011M12	435.5600
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M01	450.3659
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M02	448.2843
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M03	447.2750
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M04	452.0361
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M05	459.8990
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M06	464.0795
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M07	480.1677
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M08	481.0191
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M09	470.6970
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M10	469.6931
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M11	475.2400
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2012M12	466.4129
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M01	457.1241
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M02	450.9180
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M03	460.8432
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M04	462.4645
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M05	459.0370
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M06	448.5163
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M07	449.4513
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M08	440.2555
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M09	442.3557
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M10	439.9330
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M11	443.1129
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2013M12	433.0433
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M01	430.6273
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M02	431.4760
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M03	426.2076
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M04	430.3779
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M05	433.6084
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M06	438.6063
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M07	443.2035
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M08	448.5181
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M09	456.8936
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M10	460.8648
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M11	460.1265
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2014M12	458.5874
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M01	478.7867
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M02	484.3605
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M03	500.2564
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M04	513.8321
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M05	501.7012
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M06	494.4171
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M07	498.4035
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M08	479.4371
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M09	469.8868
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M10	474.3136
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M11	491.4719
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2015M12	487.3040
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M01	479.5575
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M02	478.5362
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M03	489.1195
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M04	486.0560
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M05	480.2547
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M06	489.1700
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M07	497.6448
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M08	492.6096
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M09	488.6723
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M10	487.6824
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M11	488.5014
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2016M12	491.2771
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M01	490.0000
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M02	493.8835
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M03	495.2965
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M04	495.7282
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M05	482.4795
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M06	478.5848
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M07	470.9829
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M08	462.8630
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M09	462.5876
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M10	465.4350
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M11	467.7336
Valutakurser (DKK pr. 100 enheder valuta)	Singapore dollar  (Jan. 2002-)	2017M12	467.0216
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M01	79.7823
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M02	79.4755
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M03	76.4741
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M04	77.5422
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M05	78.5055
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M06	77.4200
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M07	77.7527
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M08	75.6539
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M09	75.3290
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M10	77.3552
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M11	75.6950
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2007M12	74.9606
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M01	72.3118
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M02	66.0410
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M03	60.3600
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M04	60.8086
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M05	62.8615
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M06	60.3455
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M07	62.0226
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M08	65.0533
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M09	64.3827
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M10	57.8913
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M11	57.8535
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2008M12	55.4621
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M01	56.7910
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M02	58.2180
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M03	57.3864
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M04	62.8153
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M05	65.1950
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M06	66.1275
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M07	66.4965
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M08	65.6505
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M09	67.9800
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M10	67.1218
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M11	66.3757
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2009M12	68.0190
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M01	69.8915
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M02	70.9230
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M03	73.9961
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M04	75.3789
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M05	77.3344
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M06	79.6696
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M07	77.3518
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M08	79.0996
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M09	79.8896
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M10	77.5438
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M11	78.2173
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2010M12	82.5552
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M01	80.5491
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M02	75.9850
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M03	77.0013
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M04	76.7878
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M05	75.7305
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M06	76.2453
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M07	76.8714
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M08	73.4274
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M09	71.7368
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M10	68.1919
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M11	67.3291
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2011M12	68.9557
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M01	71.9109
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M02	73.3995
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M03	74.0123
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M04	72.1750
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M05	71.2621
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M06	70.7570
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M07	73.3764
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M08	72.6078
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M09	69.9910
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M10	66.4826
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M11	66.0282
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2012M12	65.8788
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M01	63.8555
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M02	62.8085
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M03	62.5363
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M04	62.8735
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M05	61.1570
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M06	56.4174
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M07	57.5161
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M08	55.6032
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M09	55.9657
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M10	55.1400
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M11	54.1981
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2013M12	52.5111
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M01	50.3491
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M02	49.8125
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M03	50.2281
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M04	51.2021
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M05	52.1084
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M06	51.3837
Valutakurser (DKK pr. 100 enheder valuta)	Sydafrikanske rand  (Jan. 1999-)	2014M07	51.6574
